Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
07-02-2024,East,Clothing,Supplier D,Warehouse 3,Fulfilled,1156,4809,12647.91,True,24,False,145987.71,3168.8,6121
20-04-2024,West,Electronics,Supplier B,Warehouse 3,Pending,345,2566,14723.53,True,20,False,34599.75,3378.51,5035
12-01-2023,East,Accessories,Supplier C,Warehouse 3,Pending,840,784,12346.25,True,19,False,100895.09,2515.98,8131
18-04-2020,North,Accessories,Supplier C,Warehouse 2,Fulfilled,797,4533,12596.07,True,20,False,59397.86,3159.63,5828
16-12-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,919,4787,9595.52,True,9,False,120710.17,2516.24,8760
30-06-2020,East,Clothing,Supplier D,Warehouse 3,Canceled,435,1206,14709.86,True,21,False,17190.28,1740.85,5198
18-09-2024,North,Clothing,Supplier A,Warehouse 1,Fulfilled,978,1289,3505.41,True,12,False,144630.17,1500.26,6452
27-01-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,441,2821,8657.47,True,14,False,65749.02,1518.13,5854
22-08-2024,South,Electronics,Supplier D,Warehouse 1,Fulfilled,439,4624,3155.21,True,15,False,40930.55,2774.63,8978
15-05-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,685,2444,15945.5,True,17,False,23859.62,2709.48,6376
11-07-2020,North,Accessories,Supplier A,Warehouse 2,Fulfilled,180,1444,6687.64,True,5,False,7599.57,2342.82,9046
24-10-2022,North,Furniture,Supplier A,Warehouse 2,Canceled,171,1321,11277.41,True,24,False,30743.91,2167.45,7383
10-07-2022,East,Accessories,Supplier B,Warehouse 2,Pending,169,4258,15257.05,True,15,False,26386.89,3601.02,9438
07-08-2024,South,Furniture,Supplier D,Warehouse 1,Fulfilled,863,1300,6166.74,False,20,False,24056.69,3169.17,6751
05-02-2024,West,Accessories,Supplier D,Warehouse 2,Fulfilled,882,4484,9043.24,True,24,False,33051.2,2122.86,7529
13-11-2022,West,Furniture,Supplier C,Warehouse 2,Fulfilled,369,3026,4531.57,True,5,False,15635.41,1643.69,5965
03-06-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,908,3324,10157.94,True,2,False,61564.6,3450.63,9643
17-09-2024,South,Electronics,Supplier C,Warehouse 2,Fulfilled,151,1648,10066.45,False,16,False,7370.84,2421.68,7907
07-02-2022,East,Clothing,Supplier A,Warehouse 3,Pending,407,666,4430.07,True,23,False,35968.28,556.89,8218
27-07-2023,West,Electronics,Supplier A,Warehouse 3,Fulfilled,208,2386,9105.96,True,29,False,11740.86,1653.18,8621
19-06-2024,South,Accessories,Supplier A,Warehouse 3,Fulfilled,686,4130,4799.45,True,29,False,67381.4,2819.71,8658
09-02-2022,North,Accessories,Supplier D,Warehouse 2,Fulfilled,392,3283,6026.53,True,25,False,56039.57,3656.86,9873
13-07-2023,East,Clothing,Supplier D,Warehouse 2,Canceled,1013,4505,10314.67,True,13,False,127806.36,2199.67,9788
28-11-2024,South,Furniture,Supplier A,Warehouse 1,Fulfilled,685,698,6905.66,True,6,True,110841.76,456.58,6804
15-01-2024,North,Furniture,Supplier C,Warehouse 3,Pending,245,4481,11713.37,True,11,False,7254.03,3809.87,8263
26-07-2020,South,Electronics,Supplier B,Warehouse 1,Pending,442,1229,12099.15,True,29,False,92375.15,2065.26,5314
18-05-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,200,4872,13186.56,True,13,False,12613.44,3007.73,8478
03-04-2022,North,Furniture,Supplier D,Warehouse 1,Fulfilled,753,2255,12938.86,False,26,False,106262.88,2652.18,9025
13-09-2024,South,Furniture,Supplier B,Warehouse 3,Fulfilled,469,2311,13946.93,True,24,False,47412.38,2672.44,7296
13-10-2022,North,Electronics,Supplier A,Warehouse 1,Fulfilled,621,2936,1461.58,True,6,False,26497.91,3858.41,9811
08-10-2024,North,Accessories,Supplier B,Warehouse 3,Fulfilled,1047,4833,8636.23,True,21,True,32726.75,4140.0,7481
11-06-2023,North,Clothing,Supplier D,Warehouse 3,Fulfilled,349,4358,6127.44,True,7,True,75984.64,3455.96,8500
23-12-2024,West,Accessories,Supplier B,Warehouse 1,Pending,89,3822,2895.67,True,27,False,7390.04,2293.61,5459
05-10-2023,South,Accessories,Supplier B,Warehouse 1,Fulfilled,339,606,13694.93,True,5,False,53397.95,896.8,8012
11-11-2022,North,Electronics,Supplier A,Warehouse 2,Fulfilled,1036,1068,2102.63,True,1,False,157770.63,2399.96,8275
21-02-2022,North,Clothing,Supplier D,Warehouse 1,Pending,786,2281,11646.16,True,7,False,168277.52,1330.33,9802
12-10-2024,East,Furniture,Supplier D,Warehouse 3,Pending,286,3070,13524.08,True,15,False,29012.63,2034.72,9870
21-03-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,1048,2139,13060.77,True,19,False,34751.07,2605.61,6403
29-06-2023,East,Clothing,Supplier B,Warehouse 1,Canceled,818,1485,11429.78,True,20,False,127935.9,1322.47,6039
23-07-2023,North,Clothing,Supplier A,Warehouse 2,Fulfilled,586,2728,3405.95,True,8,False,69613.54,1754.62,8681
07-09-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,379,510,2068.92,True,16,False,41146.36,1034.01,8090
03-07-2022,North,Electronics,Supplier A,Warehouse 2,Fulfilled,198,3391,12393.46,True,28,True,15846.82,1700.95,8962
01-04-2022,North,Electronics,Supplier A,Warehouse 1,Pending,586,539,8047.71,True,14,False,27200.13,2046.05,5530
25-08-2024,West,Furniture,Supplier B,Warehouse 3,Fulfilled,875,417,11770.35,True,27,False,132681.33,2023.69,7302
14-11-2024,West,Electronics,Supplier A,Warehouse 3,Fulfilled,1078,1080,10953.93,True,30,False,80560.06,1426.71,5171
02-12-2023,West,Clothing,Supplier B,Warehouse 1,Pending,508,3604,8891.73,True,26,False,81545.71,2449.18,6625
28-02-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,255,1956,6914.03,True,11,False,28942.41,996.74,7603
30-01-2024,East,Accessories,Supplier D,Warehouse 3,Fulfilled,522,2681,15810.7,True,23,False,12669.05,2253.44,5286
18-01-2023,West,Clothing,Supplier B,Warehouse 2,Fulfilled,338,4062,6131.99,True,16,False,56603.67,3119.41,7765
21-01-2024,West,Clothing,Supplier D,Warehouse 3,Fulfilled,899,1137,9310.37,True,15,False,201881.14,2276.83,9019
03-05-2022,North,Electronics,Supplier D,Warehouse 3,Pending,683,114,14890.15,True,27,False,90402.9,524.82,5604
21-04-2022,West,Electronics,Supplier A,Warehouse 1,Fulfilled,260,4428,3746.9,True,27,False,41341.47,2431.53,6656
10-09-2023,West,Accessories,Supplier D,Warehouse 1,Fulfilled,61,549,11276.83,True,13,True,4449.72,350.56,6416
28-04-2020,West,Clothing,Supplier C,Warehouse 3,Fulfilled,431,807,11662.21,True,6,False,75985.6,982.86,9727
20-01-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,57,1883,9347.98,True,26,True,12228.76,2167.67,6054
20-01-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,61,1728,9700.11,True,28,True,11641.71,2629.21,6054
30-05-2020,South,Accessories,Supplier B,Warehouse 1,Fulfilled,928,504,1655.5,True,27,False,135202.02,1969.13,5179
07-08-2022,South,Accessories,Supplier A,Warehouse 2,Fulfilled,948,3923,16065.96,True,30,True,122803.33,2562.97,8873
23-12-2023,South,Clothing,Supplier A,Warehouse 2,Pending,416,3974,5005.05,True,0,False,42161.03,2474.72,6134
25-01-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,208,2069,8385.06,False,21,False,24862.46,2101.11,6782
17-07-2020,West,Electronics,Supplier B,Warehouse 2,Canceled,838,2114,14379.01,True,14,False,125119.79,2568.87,9379
27-07-2024,South,Accessories,Supplier C,Warehouse 2,Fulfilled,179,3650,9986.66,True,25,False,4995.61,3815.82,5082
21-03-2024,East,Furniture,Supplier D,Warehouse 2,Fulfilled,279,212,9612.59,True,27,False,31286.06,1591.92,9225
11-02-2024,South,Clothing,Supplier A,Warehouse 2,Fulfilled,752,1374,10145.47,True,9,False,50930.08,1335.16,6044
21-06-2020,South,Clothing,Supplier D,Warehouse 3,Canceled,168,3066,7976.08,True,1,False,32264.17,1683.6,8797
24-04-2020,West,Clothing,Supplier D,Warehouse 3,Fulfilled,131,4864,6068.6,True,20,False,3068.1,3646.76,7684
25-11-2023,West,Clothing,Supplier C,Warehouse 1,Fulfilled,654,1776,4051.25,True,17,False,26860.39,2293.97,5856
12-10-2024,East,Furniture,Supplier D,Warehouse 3,Pending,347,2803,14178.38,True,14,False,25625.56,1965.12,9870
12-02-2023,South,Furniture,Supplier D,Warehouse 2,Fulfilled,481,2280,4707.12,True,9,False,49055.81,1912.69,5325
03-05-2024,North,Electronics,Supplier A,Warehouse 3,Fulfilled,647,3577,2447.51,True,12,False,39423.27,2744.97,7585
06-05-2020,West,Accessories,Supplier C,Warehouse 3,Fulfilled,916,2772,3536.34,True,22,False,66178.63,3310.92,9094
21-01-2024,West,Clothing,Supplier D,Warehouse 3,Fulfilled,1084,1004,10360.17,True,15,False,165448.73,2652.07,9019
29-08-2022,East,Furniture,Supplier D,Warehouse 3,Fulfilled,116,2716,10449.49,True,18,False,8058.96,2384.81,8323
16-07-2022,East,Clothing,Supplier B,Warehouse 3,Fulfilled,986,2867,3601.55,True,21,False,75623.55,4070.46,7905
15-09-2022,North,Furniture,Supplier C,Warehouse 1,Pending,141,1469,14308.67,True,25,False,12337.77,2461.61,8821
18-10-2022,South,Accessories,Supplier C,Warehouse 2,Fulfilled,612,3514,9437.65,True,29,False,113274.4,3583.74,5157
23-04-2022,West,Furniture,Supplier C,Warehouse 3,Fulfilled,247,4557,1342.79,True,26,False,20045.56,4059.15,7562
05-02-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,112,1567,5751.55,True,18,False,17244.81,3289.35,9458
31-08-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,59,2412,7249.9,True,18,False,6818.35,2323.4,9958
04-08-2023,North,Accessories,Supplier D,Warehouse 2,Fulfilled,331,830,12764.93,True,12,False,40601.44,960.62,6748
27-07-2023,West,Electronics,Supplier A,Warehouse 3,Fulfilled,246,2360,9831.6,True,29,False,12949.1,1505.98,8621
08-01-2024,South,Clothing,Supplier D,Warehouse 1,Fulfilled,880,2902,7479.55,True,9,False,59590.3,2495.52,8806
01-06-2024,South,Furniture,Supplier C,Warehouse 2,Fulfilled,372,3546,16107.6,True,4,False,35455.89,3950.31,9754
16-07-2023,South,Furniture,Supplier C,Warehouse 3,Canceled,373,1698,8656.01,True,3,False,31617.13,2941.67,8019
08-09-2022,North,Accessories,Supplier D,Warehouse 2,Fulfilled,756,2687,5184.19,True,12,False,106313.07,4109.79,7433
12-07-2023,North,Accessories,Supplier C,Warehouse 2,Canceled,835,199,1513.92,True,10,False,96634.97,774.0,6060
13-02-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,711,2737,14969.03,True,27,False,52241.82,2471.43,9570
09-11-2023,West,Electronics,Supplier B,Warehouse 3,Pending,52,1514,14235.61,True,5,False,2379.51,1856.45,9268
22-01-2022,East,Clothing,Supplier D,Warehouse 2,Pending,347,1870,10124.91,True,27,True,18223.8,1086.91,7479
12-03-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,352,5149,12737.53,True,9,False,33541.65,3665.51,6483
11-07-2023,East,Clothing,Supplier B,Warehouse 2,Pending,180,1194,11642.85,True,9,False,10312.02,2042.72,8316
19-08-2024,North,Furniture,Supplier C,Warehouse 2,Pending,145,2666,11185.83,True,2,False,10793.39,1931.24,7884
06-07-2023,South,Electronics,Supplier B,Warehouse 3,Fulfilled,693,3046,7571.5,True,27,False,51773.92,2856.72,5794
03-06-2020,North,Accessories,Supplier D,Warehouse 1,Fulfilled,689,3591,12681.35,True,22,False,80008.44,2147.74,5467
28-05-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,177,842,4531.47,True,8,False,27147.19,781.05,5027
26-02-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,220,2707,3701.66,True,7,False,27315.88,2110.5,6076
22-01-2024,East,Electronics,Supplier B,Warehouse 2,Pending,1007,763,6907.12,True,19,False,22117.9,834.26,7498
11-11-2022,North,Electronics,Supplier A,Warehouse 2,Fulfilled,856,1139,2215.23,True,0,False,144855.07,2213.39,8275
06-08-2023,North,Furniture,Supplier C,Warehouse 1,Pending,521,1265,14638.2,True,17,False,130458.16,3189.38,6028
11-01-2024,West,Furniture,Supplier D,Warehouse 1,Fulfilled,600,2592,9153.46,True,21,False,86693.66,2849.42,8497
25-06-2023,South,Electronics,Supplier B,Warehouse 1,Pending,773,382,14375.88,True,20,False,88866.6,849.23,8805
25-09-2024,North,Furniture,Supplier A,Warehouse 1,Fulfilled,1030,3636,3876.94,True,2,False,80331.63,3071.23,8497
23-09-2022,West,Accessories,Supplier B,Warehouse 3,Canceled,619,4178,11099.43,True,15,False,104305.24,2275.6,6946
22-09-2023,East,Furniture,Supplier B,Warehouse 1,Fulfilled,273,4420,1958.9,True,23,False,27550.62,3376.38,7138
23-06-2024,South,Furniture,Supplier A,Warehouse 1,Pending,116,2616,15514.54,True,30,False,17812.45,2294.58,9665
20-08-2023,West,Electronics,Supplier C,Warehouse 2,Fulfilled,83,4156,4232.32,True,11,False,7835.65,3974.68,9135
09-02-2023,East,Furniture,Supplier C,Warehouse 2,Fulfilled,670,4737,2774.38,True,21,False,27611.61,4347.19,5109
07-04-2022,West,Clothing,Supplier D,Warehouse 1,Fulfilled,608,2386,7888.08,True,25,False,71041.8,2943.01,5191
27-07-2022,South,Electronics,Supplier B,Warehouse 2,Pending,216,4612,14361.76,True,3,False,4914.06,4138.52,6317
12-01-2022,West,Accessories,Supplier A,Warehouse 2,Pending,668,3637,8794.63,False,10,False,36435.67,3859.37,5107
21-09-2023,North,Furniture,Supplier C,Warehouse 1,Pending,371,1660,824.64,True,10,False,73438.26,2710.84,6873
17-09-2024,South,Electronics,Supplier C,Warehouse 2,Fulfilled,136,1665,11047.43,False,15,False,7470.2,2172.64,7907
19-05-2022,West,Accessories,Supplier B,Warehouse 1,Pending,444,3629,3499.25,True,22,False,81493.15,4062.77,5676
25-10-2024,South,Clothing,Supplier B,Warehouse 3,Pending,541,4508,10779.53,False,4,False,55840.59,2772.84,8573
27-06-2020,West,Electronics,Supplier A,Warehouse 2,Fulfilled,146,2550,14320.86,True,3,False,15237.4,3214.88,7316
08-10-2022,West,Clothing,Supplier A,Warehouse 1,Fulfilled,754,346,8653.28,False,13,False,91089.66,1690.83,6047
26-12-2024,North,Electronics,Supplier D,Warehouse 1,Pending,884,608,14646.59,True,15,False,46048.06,1085.74,7994
09-11-2022,West,Accessories,Supplier C,Warehouse 3,Pending,654,3966,1173.1,True,21,False,56146.66,3963.46,6555
30-08-2022,East,Accessories,Supplier C,Warehouse 2,Fulfilled,347,2002,4988.18,True,0,False,32601.2,1613.76,6226
14-07-2024,West,Accessories,Supplier C,Warehouse 3,Fulfilled,357,2589,1863.08,True,11,False,28403.58,1640.58,6849
19-09-2023,South,Electronics,Supplier B,Warehouse 2,Pending,525,3366,3905.05,True,23,False,100505.13,4121.69,7381
03-09-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,553,4251,5804.83,True,22,False,62675.42,3127.32,7356
21-11-2023,South,Electronics,Supplier A,Warehouse 2,Fulfilled,137,335,5431.63,True,12,False,26800.82,452.44,7419
13-03-2024,West,Electronics,Supplier A,Warehouse 2,Fulfilled,258,106,13232.58,True,16,False,6260.63,1502.2,5870
20-06-2024,West,Electronics,Supplier D,Warehouse 3,Fulfilled,865,2915,1087.44,False,27,False,136486.45,4086.4,6220
08-05-2020,East,Accessories,Supplier A,Warehouse 1,Pending,662,3045,13428.36,False,17,False,28134.3,3973.82,8399
05-05-2024,West,Clothing,Supplier B,Warehouse 1,Fulfilled,323,822,1125.01,True,18,False,64366.33,2709.95,5729
16-01-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,385,4009,9010.93,True,9,False,89692.46,2637.19,6711
13-03-2022,South,Electronics,Supplier A,Warehouse 3,Fulfilled,243,4021,6720.44,True,16,False,17345.29,2021.9,6910
29-06-2022,South,Clothing,Supplier C,Warehouse 1,Fulfilled,599,878,14311.27,True,7,False,120372.91,2083.09,5113
15-06-2020,South,Clothing,Supplier A,Warehouse 2,Fulfilled,708,2749,1928.95,True,19,False,145923.47,3947.78,8369
17-07-2023,West,Furniture,Supplier A,Warehouse 1,Pending,500,1689,14873.26,True,27,False,55045.53,1726.52,6393
22-06-2024,North,Furniture,Supplier A,Warehouse 1,Fulfilled,91,1486,10131.62,True,6,False,12350.87,1710.26,5092
18-06-2024,East,Electronics,Supplier A,Warehouse 3,Fulfilled,517,1252,9776.56,True,3,False,17641.48,1764.55,8977
20-02-2022,South,Accessories,Supplier B,Warehouse 1,Fulfilled,190,856,3778.59,True,15,False,7942.18,1568.69,5571
08-05-2023,North,Electronics,Supplier A,Warehouse 3,Canceled,769,3669,1494.83,True,15,False,81406.13,2941.28,6192
22-08-2023,West,Accessories,Supplier D,Warehouse 2,Canceled,253,2208,3423.33,True,29,True,41316.39,1510.88,8468
18-12-2023,North,Electronics,Supplier A,Warehouse 3,Fulfilled,727,945,5788.88,True,14,False,59917.32,733.52,5188
03-04-2023,South,Accessories,Supplier D,Warehouse 1,Canceled,975,2697,14865.6,True,24,False,191192.47,3508.25,7727
26-05-2024,South,Electronics,Supplier A,Warehouse 1,Fulfilled,826,1106,4057.92,True,20,False,87254.04,1967.12,9165
12-02-2022,East,Furniture,Supplier D,Warehouse 1,Fulfilled,552,2690,10622.92,True,26,True,84304.86,1319.08,8444
25-08-2022,South,Clothing,Supplier A,Warehouse 3,Fulfilled,293,3993,6859.1,True,6,False,44761.23,3646.17,6673
25-12-2024,North,Clothing,Supplier A,Warehouse 3,Fulfilled,1125,1521,2016.84,True,3,False,138184.27,1763.23,6427
24-04-2023,South,Electronics,Supplier D,Warehouse 2,Pending,1040,3959,7815.54,False,22,False,28034.16,2283.09,8735
01-10-2024,West,Electronics,Supplier C,Warehouse 1,Pending,898,3556,1075.54,True,26,False,40744.02,2846.93,6795
10-08-2022,North,Clothing,Supplier C,Warehouse 3,Fulfilled,724,2958,7284.48,True,10,False,135121.71,1752.86,8041
05-02-2023,North,Accessories,Supplier D,Warehouse 3,Fulfilled,495,1981,7290.44,True,24,False,31973.5,3239.31,7687
30-07-2023,East,Accessories,Supplier D,Warehouse 2,Fulfilled,763,2265,800.78,True,30,False,30868.5,2050.1,6656
20-04-2022,South,Furniture,Supplier B,Warehouse 1,Fulfilled,257,1535,10663.84,True,6,False,26180.92,2652.99,6634
26-11-2022,East,Electronics,Supplier A,Warehouse 2,Pending,313,3976,6999.44,True,3,True,38118.45,2410.58,9584
06-09-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,559,1772,8654.95,True,26,False,86774.21,1598.27,8916
22-04-2024,West,Furniture,Supplier D,Warehouse 3,Fulfilled,259,2732,14734.91,True,29,False,36273.72,2378.69,7788
15-05-2020,East,Electronics,Supplier B,Warehouse 2,Fulfilled,191,3724,9808.45,True,20,False,25625.9,2874.71,5616
14-06-2024,North,Clothing,Supplier B,Warehouse 1,Fulfilled,792,3933,9839.95,False,9,False,165583.83,2750.3,5926
29-06-2022,South,Clothing,Supplier C,Warehouse 1,Fulfilled,587,901,12299.2,True,9,False,123799.3,2057.76,5113
20-11-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,116,1789,6964.72,True,10,False,14695.38,3063.65,8811
30-06-2022,West,Electronics,Supplier C,Warehouse 3,Fulfilled,513,3313,4415.04,True,5,False,54706.76,3657.05,5411
02-02-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,1008,3163,2215.7,True,15,True,153954.16,3540.92,8014
07-06-2023,South,Furniture,Supplier C,Warehouse 3,Fulfilled,501,911,13015.99,True,27,True,28520.46,2366.91,6205
01-05-2020,West,Clothing,Supplier D,Warehouse 2,Fulfilled,1007,4470,8687.87,True,24,True,95542.42,2983.02,7941
07-03-2024,South,Furniture,Supplier B,Warehouse 3,Fulfilled,384,2062,15737.44,True,14,False,8761.9,2697.86,5946
02-09-2024,North,Clothing,Supplier B,Warehouse 2,Pending,583,509,3444.8,True,19,False,122915.54,970.63,6696
02-01-2023,West,Clothing,Supplier D,Warehouse 1,Pending,902,214,12028.89,True,2,False,97965.3,1700.72,8729
10-07-2023,East,Clothing,Supplier B,Warehouse 2,Fulfilled,785,2600,5445.52,True,19,False,102847.36,2858.63,5141
30-03-2022,West,Furniture,Supplier B,Warehouse 2,Fulfilled,596,4377,11990.54,False,0,True,42692.56,4252.93,5762
29-11-2024,South,Accessories,Supplier B,Warehouse 1,Fulfilled,211,3487,5196.81,True,22,False,35367.63,2015.87,9741
01-08-2023,North,Electronics,Supplier B,Warehouse 1,Fulfilled,662,3654,14664.0,False,24,False,70971.18,3929.14,8367
05-03-2023,North,Furniture,Supplier B,Warehouse 1,Pending,628,3470,8531.81,True,17,True,116843.29,2655.77,5936
09-01-2022,North,Furniture,Supplier B,Warehouse 1,Fulfilled,981,3683,15070.86,True,8,False,106315.97,3804.58,7261
11-09-2023,North,Furniture,Supplier A,Warehouse 3,Canceled,334,1381,13746.47,True,5,False,38824.77,1039.72,5708
05-01-2024,East,Clothing,Supplier A,Warehouse 1,Pending,941,1987,1042.65,True,16,True,89880.69,2508.95,6120
03-10-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,1001,4993,3892.85,False,16,False,25387.65,3479.39,7497
07-06-2020,South,Accessories,Supplier A,Warehouse 1,Fulfilled,436,4312,3892.56,True,29,False,110943.18,3113.24,8494
05-02-2024,West,Accessories,Supplier D,Warehouse 2,Fulfilled,969,4394,9688.69,True,27,False,43181.89,2213.78,7529
27-02-2024,South,Clothing,Supplier A,Warehouse 3,Fulfilled,397,4560,3958.13,True,12,True,25435.45,3442.35,8010
26-02-2022,North,Accessories,Supplier C,Warehouse 1,Fulfilled,443,4473,14905.39,True,17,False,63992.18,2551.0,6267
09-07-2020,East,Electronics,Supplier D,Warehouse 1,Canceled,87,1402,11438.14,True,13,False,9648.41,1551.19,9605
07-06-2020,South,Accessories,Supplier A,Warehouse 1,Fulfilled,631,4313,3556.28,True,28,False,100876.82,3696.95,8494
18-06-2023,East,Electronics,Supplier D,Warehouse 3,Fulfilled,537,1624,15923.48,True,27,False,49138.08,2633.67,6117
03-01-2024,South,Accessories,Supplier C,Warehouse 2,Pending,223,3293,2683.91,True,4,False,22448.15,2577.19,6030
27-07-2022,South,Electronics,Supplier B,Warehouse 2,Pending,258,4167,13364.19,True,7,False,4545.57,4055.19,6317
